카테고리,기능명,우선순위,상태,담당자,예상공수(일),설명,기술스택,의존성
커뮤니티,토론게시판,중간,계획,개발팀,5,강의별 토론 게시판,Forum/React,강의관리
커뮤니티,질문답변,중간,계획,개발팀,4,Q&A 시스템,QnA/Database,토론게시판
커뮤니티,스터디그룹,낮음,계획,개발팀,6,스터디 그룹 생성,Group Management,커뮤니티
커뮤니티,메시징,낮음,계획,개발팀,5,사용자 간 메시징,Messaging/WebSocket,커뮤니티
라이브강의,실시간스트리밍,중간,계획,개발팀,8,실시간 강의 스트리밍,WebRTC/Streaming,강의관리
라이브강의,화면공유,중간,계획,개발팀,4,강사 화면 공유,Screen Share/WebRTC,실시간스트리밍
라이브강의,채팅,중간,계획,개발팀,3,실시간 채팅,Chat/WebSocket,라이브강의
라이브강의,녹화,중간,계획,개발팀,5,라이브 강의 녹화,Recording/Storage,실시간스트리밍
라이브강의,출석체크,낮음,계획,개발팀,3,실시간 출석 체크,Attendance/Timer,라이브강의
결제,강의결제,높음,계획,개발팀,6,강의 구매 결제,Payment Gateway,강의관리
결제,구독결제,중간,계획,개발팀,5,월간/연간 구독,Subscription/Recurring,강의결제
결제,환불처리,중간,계획,개발팀,4,결제 환불 시스템,Refund/Payment,결제
결제,쿠폰할인,중간,계획,개발팀,4,할인 쿠폰 시스템,Coupon/Discount,결제
결제,결제내역,중간,계획,개발팀,3,결제 내역 조회,Payment History,결제
검색,강의검색,높음,계획,개발팀,4,강의 검색 기능,Search/Elasticsearch,강의관리
검색,필터링,중간,계획,개발팀,3,강의 필터링,Filter/Database,강의검색
검색,추천시스템,낮음,계획,개발팀,8,개인화 강의 추천,Recommendation/ML,검색
검색,인기강의,중간,계획,개발팀,3,인기 강의 목록,Popular/Analytics,검색
알림,학습알림,중간,계획,개발팀,3,학습 일정 알림,Push Notification,학습진도
알림,과제알림,중간,계획,개발팀,3,과제 마감 알림,Push Notification,과제관리
알림,라이브알림,중간,계획,개발팀,3,라이브 강의 알림,Push Notification,라이브강의
알림,공지사항,중간,계획,개발팀,3,시스템 공지사항,Announcement/Push,알림
분석,학습분석,중간,계획,개발팀,5,학습 패턴 분석,Learning Analytics,학습진도
분석,성과분석,중간,계획,개발팀,4,학습 성과 분석,Performance Analytics,평가시스템
분석,강의통계,중간,계획,개발팀,4,강의별 통계,Course Analytics,강의관리
분석,대시보드,중간,계획,개발팀,5,학습자 대시보드,Dashboard/Chart.js,분석
모바일,모바일앱,높음,계획,개발팀,15,모바일 학습 앱,React Native,웹앱
모바일,오프라인학습,중간,계획,개발팀,6,오프라인 콘텐츠 다운로드,Offline/Storage,모바일앱
모바일,푸시알림,중간,계획,개발팀,4,모바일 푸시 알림,FCM/APNS,모바일앱
관리자,사용자관리,중간,계획,개발팀,4,사용자 계정 관리,User Management,사용자관리
관리자,강의승인,중간,계획,개발팀,3,강의 승인 시스템,Approval System,강의관리
관리자,콘텐츠검토,중간,계획,개발팀,4,콘텐츠 검토 및 승인,Content Review,콘텐츠관리
관리자,통계대시보드,중간,계획,개발팀,5,관리자 통계 대시보드,Admin Dashboard,분석
관리자,시스템설정,중간,계획,개발팀,3,시스템 환경 설정,System Config,관리자
보안,데이터보호,높음,계획,보안팀,5,개인정보 보호,Data Protection/GDPR,없음
보안,콘텐츠보호,높음,계획,보안팀,6,강의 콘텐츠 보호,DRM/Watermark,콘텐츠관리
보안,접근제어,중간,계획,보안팀,4,강의 접근 권한 제어,Access Control/RBAC,보안
보안,결제보안,높음,계획,보안팀,5,결제 정보 보안,Payment Security/PCI,결제
API,REST API,중간,계획,개발팀,6,RESTful API 제공,Express/Node.js,백엔드
API,GraphQL API,낮음,계획,개발팀,7,GraphQL API 제공,GraphQL/Apollo,REST API
API,API문서화,중간,계획,개발팀,3,API 문서 작성,Swagger/OpenAPI,API
API,써드파티연동,중간,계획,개발팀,5,외부 서비스 연동,Third-party API,API
성능,동영상최적화,높음,계획,개발팀,6,동영상 스트리밍 최적화,Video Optimization/CDN,콘텐츠관리
성능,캐싱시스템,중간,계획,개발팀,4,데이터 캐싱,Redis/Memcached,백엔드
성능,로드밸런싱,중간,계획,인프라팀,4,서버 로드 밸런싱,Load Balancer,성능
성능,CDN적용,중간,계획,인프라팀,3,정적 자원 CDN,CloudFlare/AWS CloudFront,성능최적화
백업,데이터백업,중간,계획,인프라팀,3,정기적 데이터 백업,Database Backup,데이터베이스
백업,콘텐츠백업,중간,계획,인프라팀,4,강의 콘텐츠 백업,Content Backup/Storage,콘텐츠관리
백업,재해복구,중간,계획,인프라팀,5,시스템 재해 복구,Disaster Recovery,백업
테스트,단위테스트,높음,계획,개발팀,8,컴포넌트 단위 테스트,Jest/React Testing,개발
테스트,통합테스트,높음,계획,개발팀,10,전체 시스템 테스트,Cypress/E2E,단위테스트
테스트,성능테스트,중간,계획,개발팀,6,시스템 성능 테스트,Load Testing,통합테스트
테스트,보안테스트,높음,계획,보안팀,8,보안 취약점 테스트,Security Testing,성능테스트
